,CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,SEATLOC,AGE,HEIGHT,WEIGHT,SEX,FETALMORT,ROLE,EYEWEAR,POSTURE,BELTUSE
31182,25919,12,29,1-12-2022-029-03,3,2,1,11,63,150,91,2,8,1,1,99,4
31183,26449,20,121,1-20-2022-121-02,2,1,2,21,5,999,17,2,8,2,9,10,14
31184,26451,21,43,1-21-2022-043-05,5,1,1,11,22,163,58,2,8,1,9,99,0
31185,26454,29,11,1-29-2022-011-06,6,1,1,11,42,999,999,1,8,1,9,99,0
31186,26454,29,11,1-29-2022-011-06,6,2,1,11,64,183,91,1,8,1,9,99,99
31187,26454,29,11,1-29-2022-011-06,6,2,2,12,57,999,999,2,8,2,9,99,99
31188,27788,12,65,1-12-2022-065-03,3,2,1,11,57,999,999,1,8,1,9,99,0
31189,27791,59,88,1-59-2022-088-04,4,1,2,99,999,999,999,9,8,2,9,99,99
31190,27791,59,88,1-59-2022-088-04,4,1,3,99,999,999,999,9,8,2,9,99,99
31191,27791,59,88,1-59-2022-088-04,4,1,1,11,53,999,999,1,8,1,9,99,4
31192,27793,19,155,1-19-2022-155-08,8,1,1,11,16,168,55,1,8,1,9,99,4
31193,24816,18,9,1-18-2022-009-05,5,1,1,11,20,999,999,1,8,1,9,99,4
31194,24807,10,12,1-10-2022-012-03,3,1,1,11,39,180,108,1,8,1,9,99,4
31195,24824,20,17,1-20-2022-017-03,3,1,1,11,35,178,104,1,8,1,0,0,4
31196,24827,21,7,1-21-2022-007-07,7,1,1,11,20,183,69,1,8,1,9,99,99
31197,24827,21,7,1-21-2022-007-07,7,1,2,13,21,180,113,1,8,2,9,99,99
31198,25922,19,74,1-19-2022-074-05,5,1,1,11,57,999,999,1,8,1,9,99,4
31199,25924,19,76,1-19-2022-076-01,1,1,1,11,27,999,999,1,8,1,9,99,99
31200,25925,19,77,1-19-2022-077-08,8,1,1,11,82,999,999,2,8,1,9,99,4
31201,25925,19,77,1-19-2022-077-08,8,2,1,11,26,999,999,1,8,1,9,99,0
31202,25927,24,70,1-24-2022-070-03,3,1,1,11,37,175,95,2,8,1,0,0,4
31203,25928,24,71,1-24-2022-071-03,3,1,1,11,39,170,132,1,8,1,0,0,0
31204,25930,52,62,1-52-2022-062-06,6,1,1,11,33,183,136,1,8,1,0,0,0
31205,25930,52,62,1-52-2022-062-06,6,1,2,13,36,185,113,1,8,2,0,0,0
31206,25930,52,62,1-52-2022-062-06,6,1,3,23,29,170,91,2,8,2,0,0,0
31207,25944,23,33,1-23-2022-033-10,10,1,1,11,75,999,999,2,8,1,9,99,99
31208,25947,28,41,1-28-2022-041-07,7,1,1,11,52,999,999,1,8,1,9,99,4
31209,25950,27,38,1-27-2022-038-03,3,1,1,11,17,155,66,2,8,1,9,99,99
31210,25950,27,38,1-27-2022-038-03,3,1,2,13,17,183,68,1,8,2,9,99,99
31211,25950,27,38,1-27-2022-038-03,3,1,3,22,18,163,66,2,8,2,9,99,99
31212,25950,27,38,1-27-2022-038-03,3,2,1,11,52,178,104,1,8,1,2,0,4
31213,25953,13,74,1-13-2022-074-03,3,2,1,11,63,180,138,1,8,1,9,99,4
31214,25959,20,86,1-20-2022-086-05,5,1,1,11,24,160,73,1,8,1,9,99,4
31215,25959,20,86,1-20-2022-086-05,5,2,1,11,60,173,79,2,8,1,9,99,4
31216,24836,24,11,1-24-2022-011-06,6,2,1,11,60,160,75,2,8,1,9,99,4
31217,24836,24,11,1-24-2022-011-06,6,2,2,13,55,168,70,1,8,2,9,99,4
31218,24813,13,16,1-13-2022-016-01,1,1,1,11,52,173,85,1,8,1,9,99,99
31219,24813,13,16,1-13-2022-016-01,1,1,2,13,56,160,75,2,8,2,9,99,4
31220,24724,10,11,1-10-2022-011-04,4,1,1,11,26,999,999,1,8,1,9,99,99
31221,25970,20,89,1-20-2022-089-06,6,3,2,21,12,999,999,2,8,2,9,99,4
31222,25970,20,89,1-20-2022-089-06,6,3,3,23,9,999,999,2,8,2,9,99,4
31223,25971,21,31,1-21-2022-031-03,3,1,1,11,35,173,73,1,8,1,9,99,4
31224,25971,21,31,1-21-2022-031-03,3,1,2,23,3,999,999,1,8,2,9,10,0
31225,25971,21,31,1-21-2022-031-03,3,2,1,11,25,163,54,2,8,1,9,99,99
31226,26514,33,16,1-33-2022-016-01,1,1,1,11,31,168,66,1,8,1,9,99,4
31227,26514,33,16,1-33-2022-016-01,1,1,2,13,39,166,130,2,8,2,0,99,4
31228,26517,19,103,1-19-2022-103-08,8,1,1,11,58,999,999,2,8,1,9,99,0
31229,26517,19,103,1-19-2022-103-08,8,1,2,13,11,999,55,1,8,2,9,99,0
31230,25973,22,7,1-22-2022-007-04,4,1,1,11,46,999,999,2,8,1,9,0,4
31231,25973,22,7,1-22-2022-007-04,4,2,1,11,63,999,999,2,8,1,9,0,4
31232,25976,28,42,1-28-2022-042-04,4,1,1,11,62,183,111,1,8,1,1,0,4
31233,25979,76,44,1-76-2022-044-10,10,1,1,11,24,999,999,1,8,1,9,99,99
31234,25982,16,43,1-16-2022-043-06,6,2,1,11,35,999,999,2,8,1,9,99,4
31235,26523,20,125,1-20-2022-125-05,5,1,4,22,7,999,999,2,8,2,0,0,4
